SpinCore CPMG NMR\NQR Experiment
Spectrometer Frequency (MHz): 29.9016
Spectral Width (kHz): 100.0
Number of Acquisition Points: 12114.0
90 Degree Pulse-Width (us): 1.5
90 Degree Pulse Phase (Degrees): 0.00
Transient Delay (us): 15.00
Tau (ms): 1.00
Points Per Echo: 0.0
Number of Echoes: 60.0
Repetition Delay (s): 
Number of Scans: 100.0
ADC Clock Frequency (MHz): 75.00
Blanking Bit: 2.0
Deblank Delay: 3000.00
Output Amplitude Scaling: 1.00
Bypass FIR: Yes
 
Time (s), Magnitude Data
0.0273000, 44032.6493071
0.0273100, 44882.9074036
0.0273200, 30654.9862176
0.0273300, 57399.6458613
0.0273400, 44262.9129182
0.0273500, 56107.6400591
0.0273600, 55877.8541642
0.0273700, 25025.5918012
0.0273800, 30759.6131315
0.0273900, 52163.1667463
0.0274000, 33119.2494631
0.0274100, 55899.2634388
0.0274200, 35041.5790883
0.0274300, 18530.1890978
0.0274400, 66933.4926102
0.0274500, 26161.7296255
0.0274600, 76784.2833202
0.0274700, 43760.0632198
0.0274800, 62607.5274867
0.0274900, 58223.5232273
0.0275000, 76317.6501342
0.0275100, 67742.4267132
0.0275200, 54457.7862293
0.0275300, 91898.1573373
0.0275400, 69967.6268070
0.0275500, 93768.7667883
0.0275600, 85288.1971318
0.0275700, 57688.1029763
0.0275800, 99412.3425939
0.0275900, 82734.1069028
0.0276000, 101360.3227501
0.0276100, 114476.2998179
0.0276200, 102720.9372669
0.0276300, 116566.2644036
0.0276400, 129063.8110587
0.0276500, 140365.1248174
0.0276600, 129767.1538757
0.0276700, 138226.7331778
0.0276800, 156657.4787394
0.0276900, 140496.9432906
0.0277000, 199678.4443950
0.0277100, 153134.7451136
0.0277200, 186443.0739556
0.0277300, 209890.4457854
0.0277400, 163964.9217241
0.0277500, 217686.6165041
0.0277600, 224511.7551778
0.0277700, 212441.5863832
0.0277800, 259767.6997954
0.0277900, 260655.6481222
0.0278000, 281025.8788599
0.0278100, 274164.8364999
0.0278200, 245107.9387229
0.0278300, 272234.7007731
0.0278400, 314365.4021994
0.0278500, 318460.1919063
0.0278600, 385404.3762660
0.0278700, 408875.4788649
0.0278800, 448795.7149751
0.0278900, 553803.0430586
0.0279000, 543461.7443436
0.0279100, 668286.2996351
0.0279200, 707942.7240427
0.0279300, 741705.9827897
0.0279400, 799363.5666416
0.0279500, 839145.1434508
0.0279600, 922115.9452070
0.0279700, 1071566.0395687
0.0279800, 1281636.3879404
0.0279900, 1520048.8693624
0.0280000, 1881339.8490664
0.0280100, 2185750.0176564
0.0280200, 2420530.7135802
0.0280300, 2587160.8083119
0.0280400, 2694710.7904458
0.0280500, 2687211.4279143
0.0280600, 2638333.3558097
0.0280700, 2493054.4966657
0.0280800, 2182673.4148915
0.0280900, 1946832.5738463
0.0281000, 1657558.6940814
0.0281100, 1356622.5722363
0.0281200, 1152720.1120454
0.0281300, 985048.7828351
0.0281400, 791995.3964816
0.0281500, 689656.0159188
0.0281600, 563589.0352562
0.0281700, 486643.8732389
0.0281800, 393684.1296077
0.0281900, 387692.4737908
0.0282000, 324732.2568779
0.0282100, 265528.1486924
0.0282200, 291499.7425213
0.0282300, 279498.6191826
0.0282400, 267522.6799750
0.0282500, 232050.0694527
0.0282600, 221617.9463063
0.0282700, 209537.5646728
0.0282800, 183539.5884408
0.0282900, 187309.3738845
0.0283000, 163208.2864103
0.0283100, 186367.6737742
0.0283200, 181548.8404810
0.0283300, 189942.4366196
0.0283400, 168586.1857033
0.0283500, 216489.7645825
0.0283600, 145917.0476161
0.0283700, 178469.2217639
0.0283800, 142676.7400420
0.0283900, 160388.3133523
0.0284000, 169505.6547080
0.0284100, 125034.9440477
0.0284200, 149926.9438760
0.0284300, 132290.9231202
0.0284400, 142852.2274520
0.0284500, 91384.6747983
0.0284600, 121045.8173957
0.0284700, 113363.4331211
0.0284800, 124287.5711606
0.0284900, 79899.5290224
0.0285000, 107406.0334711
0.0285100, 84571.5115391
0.0285200, 95589.4858758
0.0285300, 118725.7326530
0.0285400, 66934.2573127
0.0285500, 104865.8652994
0.0285600, 74851.2084405
0.0285700, 100011.2325791
0.0285800, 72822.1843259
0.0285900, 66886.3488688
0.0286000, 84860.8771225
0.0286100, 74883.9696731
0.0286200, 59339.2155324
0.0286300, 55328.2351878
0.0286400, 97191.3638396
0.0286500, 59586.6130351
0.0286600, 83329.9560842
0.0286700, 60340.5571817
0.0286800, 78790.5398509
0.0286900, 71204.9202303
0.0287000, 59019.2587212
0.0287100, 85000.7465967
0.0287200, 85803.6679519
0.0287300, 43087.5986915
0.0287400, 99463.7819611
0.0287500, 71018.8856573
0.0287600, 98353.0948013
0.0287700, 89376.4773360
0.0287800, 125227.7663819
0.0287900, 68861.1664511
0.0288000, 130880.5128390
0.0288100, 97575.2528564
0.0288200, 135401.0358749
0.0288300, 102164.0549900
0.0288400, 142897.4234372
0.0288500, 158244.4291752
0.0288600, 139577.0397200
0.0288700, 143858.0010149
0.0288800, 168888.9274790
0.0288900, 164474.0919203
0.0289000, 187460.3159978
0.0289100, 184333.1410789
0.0289200, 206871.4343258
0.0289300, 240666.4263353
0.0289400, 224667.0551416
0.0289500, 290605.1285456
0.0289600, 330447.6162374
0.0289700, 361812.0056728
0.0289800, 362760.9319166
0.0289900, 388134.9522267
0.0290000, 353517.2735030
0.0290100, 288433.8669037
0.0290200, 182506.1130428
0.0290300, 216715.5242455
0.0290400, 14605901.7722709
0.0290500, 814642.6588413
0.0290600, 327402.9350693
0.0290700, 292745.9921775
0.0290800, 306281.6796366
0.0290900, 291984.3558703
0.0291000, 193311.4246107
0.0291100, 223557.6148200
0.0291200, 233044.7905833
0.0291300, 169148.1467146
0.0291400, 208238.5489481
0.0291500, 149844.6371746
0.0291600, 155165.2381495
0.0291700, 143667.9044080
0.0291800, 130508.5465439
0.0291900, 131022.1738867
0.0292000, 136220.2738288
0.0292100, 109795.4561036
0.0292200, 110697.3249270
0.0292300, 108629.4481713
0.0292400, 93146.6315279
0.0292500, 82127.1812070
0.0292600, 100248.9040588
0.0292700, 67562.7665582
0.0292800, 68859.6877861
0.0292900, 85432.3049262
0.0293000, 40312.6761702
0.0293100, 53090.0616312
0.0293200, 63128.8805936
0.0293300, 71902.8990306
0.0293400, 27716.6574103
0.0293500, 41954.1967865
0.0293600, 54661.9330247
0.0293700, 37445.2455326
0.0293800, 57934.8418311
0.0293900, 51771.5426948
0.0294000, 25951.7706718
0.0294100, 57558.9084070
0.0294200, 51363.4458054
0.0294300, 52343.4567640
0.0294400, 72411.4494883
0.0294500, 48085.3323166
0.0294600, 53534.4704373
0.0294700, 81918.8770004
0.0294800, 73614.9700672
0.0294900, 80064.4121942
0.0295000, 56150.9562875
0.0295100, 77947.4950528
0.0295200, 90270.0496621
0.0295300, 74461.8850755
0.0295400, 88309.6589168
0.0295500, 91744.6403721
0.0295600, 100477.7859728
0.0295700, 100676.7328880
0.0295800, 99970.6544992
0.0295900, 102743.7309134
0.0296000, 94585.6109564
0.0296100, 131522.9138439
0.0296200, 98298.7816049
0.0296300, 129285.9054538
0.0296400, 103576.1201484
0.0296500, 149474.4831267
0.0296600, 122387.1964586
0.0296700, 156112.3208206
0.0296800, 159383.4507375
0.0296900, 148711.1160505
0.0297000, 155521.6270909
0.0297100, 185281.4237046
0.0297200, 166489.6735777
0.0297300, 216397.2041825
0.0297400, 163559.5178062
0.0297500, 215172.8831707
0.0297600, 179725.6552777
0.0297700, 211095.9921481
0.0297800, 175092.9314221
0.0297900, 199874.8512145
0.0298000, 224426.5606251
0.0298100, 225419.2211969
0.0298200, 212903.1897295
0.0298300, 263343.7496999
0.0298400, 235488.4174561
0.0298500, 255898.6996176
0.0298600, 247909.9597455
0.0298700, 261767.9637866
0.0298800, 275298.3266858
0.0298900, 282566.4368215
0.0299000, 353814.1280743
0.0299100, 378933.0054165
0.0299200, 465267.3794390
0.0299300, 527305.2061994
0.0299400, 676348.8474212
0.0299500, 752042.5369519
0.0299600, 914833.3742409
0.0299700, 1117414.5872415
0.0299800, 1299403.3656956
0.0299900, 1562807.1503065
0.0300000, 1867321.5926672
0.0300100, 2176415.4827332
0.0300200, 2399209.2696795
0.0300300, 2552014.1620175
0.0300400, 2605967.3020130
0.0300500, 2613816.2306796
0.0300600, 2543990.0282981
0.0300700, 2394160.0877105
0.0300800, 2148174.8547276
0.0300900, 1840712.7573470
0.0301000, 1524352.5932408
0.0301100, 1276012.7616705
0.0301200, 1095006.3818161
0.0301300, 910814.2312267
0.0301400, 818946.0662956
0.0301500, 773638.5016686
0.0301600, 730137.7836032
0.0301700, 673215.7075425
0.0301800, 604712.3552310
0.0301900, 555337.6056463
0.0302000, 522263.4254675
0.0302100, 452887.0718049
0.0302200, 424299.2447471
0.0302300, 372257.1899655
0.0302400, 344355.6594598
0.0302500, 296607.6858158
0.0302600, 290049.4128403
0.0302700, 211105.2579213
0.0302800, 245358.8280641
0.0302900, 226874.2026058
0.0303000, 234585.2361296
0.0303100, 209543.3268420
0.0303200, 199733.5863694
0.0303300, 220063.7417772
0.0303400, 164535.9059081
0.0303500, 189751.0286586
0.0303600, 146218.7594599
0.0303700, 149803.0189949
0.0303800, 144908.0207028
0.0303900, 139242.4421971
0.0304000, 144609.5910547
0.0304100, 145867.4620606
0.0304200, 122625.4513305
0.0304300, 135345.8732914
0.0304400, 120764.0146732
0.0304500, 102725.7079070
0.0304600, 104310.4829104
0.0304700, 99545.6450077
0.0304800, 97306.0014850
0.0304900, 98475.6994695
0.0305000, 88655.1334611
0.0305100, 81695.7490020
0.0305200, 88999.4611950
0.0305300, 75799.2945877
0.0305400, 63499.3569810
0.0305500, 69023.1740287
0.0305600, 80119.2119594
0.0305700, 60021.2296109
0.0305800, 79268.1296676
0.0305900, 45191.0658980
0.0306000, 43770.6518115
0.0306100, 86571.7169115
0.0306200, 37555.8642159
0.0306300, 63252.3791568
0.0306400, 60015.7069858
0.0306500, 37671.5279223
0.0306600, 52397.0519018
0.0306700, 50563.0198169
0.0306800, 60345.5954068
0.0306900, 51497.7487372
0.0307000, 52957.9584199
0.0307100, 52192.1553684
0.0307200, 59048.2794415
0.0307300, 56039.6222775
0.0307400, 70898.3151422
0.0307500, 56878.5976708
0.0307600, 65473.8109476
0.0307700, 57970.7345563
0.0307800, 68836.4685977
0.0307900, 46255.6707983
0.0308000, 68498.8566693
0.0308100, 69759.4708982
0.0308200, 45004.8096319
0.0308300, 40584.8931624
0.0308400, 69932.8459166
0.0308500, 44210.3155044
0.0308600, 38556.7470231
0.0308700, 35448.8376819
0.0308800, 36996.8021591
0.0308900, 42997.9524164
0.0309000, 41852.6800695
0.0309100, 47294.6514735
0.0309200, 31398.4478120
0.0309300, 24248.0772846
0.0309400, 47458.7665348
0.0309500, 56973.5337328
0.0309600, 125122.2213078
0.0309700, 144260.7479705
0.0309800, 146438.2259521
0.0309900, 177066.6797791
0.0310000, 151301.4690114
0.0310100, 145385.8319266
0.0310200, 28215.3400121
0.0310300, 78293.2209390
0.0310400, 21172562.5731792
0.0310500, 6551593.1026310
0.0310600, 277864.8076529
0.0310700, 238422.1960913
0.0310800, 165449.2905545
0.0310900, 274651.7119644
0.0311000, 235715.1965424
0.0311100, 240565.3530686
0.0311200, 235347.1999111
0.0311300, 174866.7433276
0.0311400, 147094.9641592
0.0311500, 109313.5405382
0.0311600, 99498.6960819
0.0311700, 102657.9568324
0.0311800, 76261.0856007
0.0311900, 94434.1871358
0.0312000, 85907.4573305
0.0312100, 82286.8843134
0.0312200, 74669.2009667
0.0312300, 97133.7692309
0.0312400, 90290.0285303
0.0312500, 91610.0644798
0.0312600, 76805.4217487
0.0312700, 78789.9246478
0.0312800, 67709.0005981
0.0312900, 87762.1116029
0.0313000, 74079.8587472
0.0313100, 71096.9365936
0.0313200, 86645.6785593
0.0313300, 77784.6732011
0.0313400, 75018.7453507
0.0313500, 84426.3836013
0.0313600, 77059.5575188
0.0313700, 59947.7545284
0.0313800, 80344.8020098
0.0313900, 85559.7390015
0.0314000, 59824.1694635
0.0314100, 83904.5933963
0.0314200, 59508.9663328
0.0314300, 59544.9122596
0.0314400, 80511.9885980
0.0314500, 62912.7564330
0.0314600, 90323.1969596
0.0314700, 71056.1203557
0.0314800, 78710.2669034
0.0314900, 64488.3566080
0.0315000, 59067.4725378
0.0315100, 98393.1693259
0.0315200, 85131.1678412
0.0315300, 87721.9798739
0.0315400, 88279.7317452
0.0315500, 77210.7995037
0.0315600, 97766.4356413
0.0315700, 95005.5012302
0.0315800, 70009.1742131
0.0315900, 120289.0919909
0.0316000, 83558.1753391
0.0316100, 101324.1459278
0.0316200, 114482.7151058
0.0316300, 98505.9033764
0.0316400, 131919.6810942
0.0316500, 129750.5531780
0.0316600, 125392.7689223
0.0316700, 116696.5709736
0.0316800, 140919.0361342
0.0316900, 120984.0527094
0.0317000, 141417.2336103
0.0317100, 139643.1023753
0.0317200, 132652.4442029
0.0317300, 167109.3116646
0.0317400, 140247.6438768
0.0317500, 164571.4028894
0.0317600, 201804.2738745
0.0317700, 152282.1875500
0.0317800, 198054.9653505
0.0317900, 147554.4017947
0.0318000, 181619.4608515
0.0318100, 192143.3241229
0.0318200, 222049.7696328
0.0318300, 259724.7888554
0.0318400, 277942.3588966
0.0318500, 309099.9932708
0.0318600, 339682.1400457
0.0318700, 363955.8307556
0.0318800, 424201.0173691
0.0318900, 463896.0538591
0.0319000, 499735.2422083
0.0319100, 523690.0955957
0.0319200, 621028.6388123
0.0319300, 658416.4990035
0.0319400, 702139.1204833
0.0319500, 809670.2598126
0.0319600, 903456.2315730
0.0319700, 1047710.9779882
0.0319800, 1279407.5835655
0.0319900, 1533042.7752786
0.0320000, 1805793.4009072
0.0320100, 2083658.6323227
0.0320200, 2324359.7071658
0.0320300, 2536630.6890127
0.0320400, 2526052.1958711
0.0320500, 2523152.3026114
0.0320600, 2476102.6029080
0.0320700, 2327993.5113745
0.0320800, 2089092.3737894
0.0320900, 1818366.3406586
0.0321000, 1487686.3232432
0.0321100, 1281763.7769457
0.0321200, 1056756.6969856
0.0321300, 899247.8245790
0.0321400, 769104.1136127
0.0321500, 688924.6115832
0.0321600, 600558.2155703
0.0321700, 522129.4161508
0.0321800, 444952.5863505
0.0321900, 361498.9078960
0.0322000, 351907.4817079
0.0322100, 298425.1672581
0.0322200, 287005.2778086
0.0322300, 269280.5809727
0.0322400, 260892.7850785
0.0322500, 274199.3718246
0.0322600, 254656.9266778
0.0322700, 232986.8075664
0.0322800, 298446.3781151
0.0322900, 254533.8226641
0.0323000, 245057.8231071
0.0323100, 217175.6444563
0.0323200, 209569.4374784
0.0323300, 186501.3138667
0.0323400, 180346.7636804
0.0323500, 189132.2696157
0.0323600, 189126.5736220
0.0323700, 205431.2160943
0.0323800, 149001.9079777
0.0323900, 196424.2421393
0.0324000, 143267.7334399
0.0324100, 140085.0014277
0.0324200, 154323.1600830
0.0324300, 109425.5955113
0.0324400, 94119.0569917
0.0324500, 136754.1986851
0.0324600, 128397.4268628
0.0324700, 80982.1481686
0.0324800, 97277.5252204
0.0324900, 101635.2502481
0.0325000, 75193.9075857
0.0325100, 69342.7596365
0.0325200, 93347.7561434
0.0325300, 82355.4421395
0.0325400, 38940.4693988
0.0325500, 81445.7590916
0.0325600, 62133.5408053
0.0325700, 63553.3038795
0.0325800, 44148.1767234
0.0325900, 60927.0114481
0.0326000, 66132.4994916
0.0326100, 17440.5924498
0.0326200, 79729.7567850
0.0326300, 23716.9386304
0.0326400, 20836.0790217
0.0326500, 47455.3260762
0.0326600, 36662.2171315
0.0326700, 23702.5560858
0.0326800, 15031.8010232
0.0326900, 60369.7178476
0.0327000, 24527.7281867
0.0327100, 14030.9412728
0.0327200, 11050.3065116
0.0327300, 12595.7717112
0.0327400, 17595.0575447
0.0327500, 32880.6244770
0.0327600, 22427.6469787
0.0327700, 41262.2592813
0.0327800, 40352.5997675
0.0327900, 15363.0609255
0.0328000, 9522.0437407
0.0328100, 20949.2469077
0.0328200, 24303.7794797
0.0328300, 20324.9462484
0.0328400, 40097.7395123
0.0328500, 20835.8802310
0.0328600, 34046.5341702
0.0328700, 39999.2072546
0.0328800, 64133.9343873
0.0328900, 46718.5128295
0.0329000, 47137.2241864
0.0329100, 69139.1355023
0.0329200, 96709.9514424
0.0329300, 74066.0338684
0.0329400, 77185.5347199
0.0329500, 87613.8068857
0.0329600, 122605.2521306
0.0329700, 105142.3108791
0.0329800, 144252.9930435
0.0329900, 121380.6492362
0.0330000, 106343.2143674
0.0330100, 124007.1304563
0.0330200, 109381.7478010
0.0330300, 111913.2711523
0.0330400, 5863025.4822790
0.0330500, 12282803.4209102
0.0330600, 148254.5338261
0.0330700, 199759.3999115
0.0330800, 210490.4720528
0.0330900, 275406.0767158
0.0331000, 85087.2712455
0.0331100, 105292.0441676
0.0331200, 89746.5797733
0.0331300, 37133.8514162
0.0331400, 23905.2229649
0.0331500, 19049.4187838
0.0331600, 11816.5498349
0.0331700, 19639.5359670
0.0331800, 37737.8831547
0.0331900, 54055.7558452
0.0332000, 19736.9084712
0.0332100, 42319.6270541
0.0332200, 37261.1890578
0.0332300, 53395.7886916
0.0332400, 32231.7612612
0.0332500, 52111.9526596
0.0332600, 44810.1247599
0.0332700, 35301.6788978
0.0332800, 45327.8006746
0.0332900, 55699.4626365
0.0333000, 33217.5185858
0.0333100, 22564.1234042
0.0333200, 41055.8666819
0.0333300, 58909.0581150
0.0333400, 47589.5167658
0.0333500, 56253.9039090
0.0333600, 48319.3769931
0.0333700, 18268.6529334
0.0333800, 40964.5696914
0.0333900, 36733.8234465
0.0334000, 21399.4117676
0.0334100, 46755.4352990
0.0334200, 38840.9781674
0.0334300, 33657.8383144
0.0334400, 50412.8542735
0.0334500, 25878.1601548
0.0334600, 61285.6772990
0.0334700, 47684.1577571
0.0334800, 58725.1009535
0.0334900, 47934.6108777
0.0335000, 54748.7259760
0.0335100, 45505.8661054
0.0335200, 55351.3241937
0.0335300, 77491.6284640
0.0335400, 71753.7236177
0.0335500, 59324.8331561
0.0335600, 91338.8910049
0.0335700, 92832.7340974
0.0335800, 75500.0871324
0.0335900, 94237.1054840
0.0336000, 79652.4782414
0.0336100, 103142.2511728
0.0336200, 111290.5446882
0.0336300, 103342.4739253
0.0336400, 107876.8855548
0.0336500, 116997.1400719
0.0336600, 91534.7004201
0.0336700, 158037.5181595
0.0336800, 130093.9771704
0.0336900, 162559.9925197
0.0337000, 150031.6668240
0.0337100, 164639.9330084
0.0337200, 170362.7626508
0.0337300, 170138.9755847
0.0337400, 190863.5479184
0.0337500, 191631.7989688
0.0337600, 194655.3084198
0.0337700, 216975.0875400
0.0337800, 229149.7969386
0.0337900, 252128.1788397
0.0338000, 267403.5859034
0.0338100, 262639.6869515
0.0338200, 262691.6257516
0.0338300, 277320.0528000
0.0338400, 241596.0639456
0.0338500, 306369.1504395
0.0338600, 303641.5574489
0.0338700, 303010.9543894
0.0338800, 347130.7927713
0.0338900, 412993.8363995
0.0339000, 422561.2211479
0.0339100, 497727.5725475
0.0339200, 555528.1643769
0.0339300, 623404.8193879
0.0339400, 697391.3692411
0.0339500, 759058.0509987
0.0339600, 832114.3244681
0.0339700, 933552.1867153
0.0339800, 1101965.0511831
0.0339900, 1315649.6712499
0.0340000, 1556579.6688512
0.0340100, 1891712.5651665
0.0340200, 2151283.8797021
0.0340300, 2363070.8406125
0.0340400, 2449945.9281417
0.0340500, 2496180.1034230
0.0340600, 2522171.1552708
0.0340700, 2409318.1537211
0.0340800, 2195083.0282702
0.0340900, 1940964.1498771
0.0341000, 1683680.5669847
0.0341100, 1425488.4114692
0.0341200, 1142796.7085729
0.0341300, 935845.6984108
0.0341400, 836577.7230312
0.0341500, 676379.9991558
0.0341600, 590100.2851152
0.0341700, 550220.4413524
0.0341800, 462446.8326467
0.0341900, 418444.0007934
0.0342000, 390684.7713758
0.0342100, 346420.7246052
0.0342200, 351498.5733712
0.0342300, 292052.1409766
0.0342400, 233284.7389458
0.0342500, 246521.2394298
0.0342600, 223799.3949165
0.0342700, 189283.1848052
0.0342800, 196748.3816503
0.0342900, 143475.5757089
0.0343000, 151900.0135681
0.0343100, 133581.6936934
0.0343200, 157910.5419692
0.0343300, 165390.2526874
0.0343400, 171673.6472555
0.0343500, 178510.2450981
0.0343600, 154934.3309470
0.0343700, 143211.7166156
0.0343800, 137475.5928447
0.0343900, 164692.8168956
0.0344000, 133829.8104198
